,artistId,artistName,artistViewUrl,artworkUrl100,artworkUrl30,artworkUrl60,collectionArtistId,collectionArtistName,collectionArtistViewUrl,collectionCensoredName,collectionExplicitness,collectionId,collectionName,collectionPrice,collectionViewUrl,contentAdvisoryRating,country,currency,discCount,discNumber,isStreamable,kind,previewUrl,primaryGenreName,releaseDate,trackCensoredName,trackCount,trackExplicitness,trackId,trackName,trackNumber,trackPrice,trackTimeMillis,trackViewUrl,wrapperType
0,1065981054,Billie Eilish,https://music.apple.com/us/artist/billie-eilish/1065981054?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/60x60bb.jpg,,,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",notExplicit,1450695723.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",9.99,https://music.apple.com/us/album/bad-guy/1450695723?i=1450695739&uo=4,,USA,USD,1.0,1.0,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/5e/2f/80/5e2f8029-d77b-d097-08f5-b7ee25c57ff3/mzaf_2579071016942610640.plus.aac.p.m4a,Alternative,2019-03-29T12:00:00Z,bad guy,14.0,notExplicit,1450695739,bad guy,2.0,1.29,194088,https://music.apple.com/us/album/bad-guy/1450695723?i=1450695739&uo=4,track
1,1065981054,Billie Eilish,https://music.apple.com/us/artist/billie-eilish/1065981054?uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/e1/02/be/e102be99-56f6-e19f-bfc5-bf06aacd172e/source/100x100bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/e1/02/be/e102be99-56f6-e19f-bfc5-bf06aacd172e/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/e1/02/be/e102be99-56f6-e19f-bfc5-bf06aacd172e/source/60x60bb.jpg,,,,everything i wanted - Single,notExplicit,1487502456.0,everything i wanted - Single,1.29,https://music.apple.com/us/album/everything-i-wanted/1487502456?i=1487502476&uo=4,,USA,USD,1.0,1.0,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/72/cf/5a/72cf5ad7-e1b3-d6ce-84b1-973d0b52d10b/mzaf_2144917941139718442.plus.aac.p.m4a,Alternative,2019-11-13T08:00:00Z,everything i wanted,1.0,notExplicit,1487502476,everything i wanted,1.0,1.29,245426,https://music.apple.com/us/album/everything-i-wanted/1487502456?i=1487502476&uo=4,track
2,1065981054,Billie Eilish,https://music.apple.com/us/artist/billie-eilish/1065981054?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/60x60bb.jpg,,,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",notExplicit,1450695723.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",9.99,https://music.apple.com/us/album/when-the-partys-over/1450695723?i=1450695872&uo=4,,USA,USD,1.0,1.0,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/75/27/61/752761e0-4a29-2f72-8842-ecc726bb631b/mzaf_3061130742732162597.plus.aac.p.m4a,Alternative,2018-10-17T07:00:00Z,when the party's over,14.0,notExplicit,1450695872,when the party's over,7.0,1.29,196077,https://music.apple.com/us/album/when-the-partys-over/1450695723?i=1450695872&uo=4,track
3,1065981054,Billie Eilish,https://music.apple.com/us/artist/billie-eilish/1065981054?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/27/16/b2/2716b250-73c9-19df-d482-fdf20f385af4/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/27/16/b2/2716b250-73c9-19df-d482-fdf20f385af4/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/27/16/b2/2716b250-73c9-19df-d482-fdf20f385af4/source/60x60bb.jpg,,,,dont smile at me,notExplicit,1440898929.0,dont smile at me,8.99,https://music.apple.com/us/album/ocean-eyes/1440898929?i=1440899467&uo=4,,USA,USD,1.0,1.0,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/e3/31/2e/e3312ef3-cd97-b892-382e-f2f19035a7ba/mzaf_3021544835982960274.plus.aac.p.m4a,Alternative,2016-05-18T12:00:00Z,ocean eyes,9.0,notExplicit,1440899467,ocean eyes,7.0,1.29,200379,https://music.apple.com/us/album/ocean-eyes/1440898929?i=1440899467&uo=4,track
4,1065981054,Billie Eilish & Khalid,https://music.apple.com/us/artist/billie-eilish/1065981054?uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/86/44/7e/86447ea9-4976-d71c-f50a-ac41011d40fd/source/100x100bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/86/44/7e/86447ea9-4976-d71c-f50a-ac41011d40fd/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/86/44/7e/86447ea9-4976-d71c-f50a-ac41011d40fd/source/60x60bb.jpg,,,,lovely - Single,notExplicit,1369379667.0,lovely - Single,1.29,https://music.apple.com/us/album/lovely/1369379667?i=1369380479&uo=4,,USA,USD,1.0,1.0,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/78/18/3a/78183ab6-c0f8-3bec-eef9-0ddcb415d84c/mzaf_531327084019197515.plus.aac.p.m4a,Pop,2018-04-19T12:00:00Z,lovely,1.0,notExplicit,1369380479,lovely,1.0,1.29,200187,https://music.apple.com/us/album/lovely/1369379667?i=1369380479&uo=4,track
5,1065981054,Billie Eilish,https://music.apple.com/us/artist/billie-eilish/1065981054?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/60x60bb.jpg,,,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",notExplicit,1450695723.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",9.99,https://music.apple.com/us/album/you-should-see-me-in-a-crown/1450695723?i=1450695745&uo=4,,USA,USD,1.0,1.0,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/da/25/76/da2576fe-08f7-ee5f-475f-5119b61f7a41/mzaf_7259940249221981416.plus.aac.p.m4a,Alternative,2018-07-20T07:00:00Z,you should see me in a crown,14.0,notExplicit,1450695745,you should see me in a crown,4.0,1.29,180953,https://music.apple.com/us/album/you-should-see-me-in-a-crown/1450695723?i=1450695745&uo=4,track
6,1065981054,Billie Eilish,https://music.apple.com/us/artist/billie-eilish/1065981054?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/60x60bb.jpg,,,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",notExplicit,1450695723.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",9.99,https://music.apple.com/us/album/bury-a-friend/1450695723?i=1450695881&uo=4,,USA,USD,1.0,1.0,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/e0/63/8f/e0638fe6-c1a6-1dcf-c05e-242a67d12eaa/mzaf_207709894951372601.plus.aac.p.m4a,Alternative,2019-01-30T08:00:00Z,bury a friend,14.0,notExplicit,1450695881,bury a friend,10.0,1.29,193149,https://music.apple.com/us/album/bury-a-friend/1450695723?i=1450695881&uo=4,track
7,1065981054,Billie Eilish,https://music.apple.com/us/artist/billie-eilish/1065981054?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/60x60bb.jpg,,,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",notExplicit,1450695723.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",9.99,https://music.apple.com/us/album/all-the-good-girls-go-to-hell/1450695723?i=1450695867&uo=4,,USA,USD,1.0,1.0,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/ca/1a/2c/ca1a2c64-22d2-61c3-56fd-0ae8b3486b83/mzaf_7185685732643353326.plus.aac.p.m4a,Alternative,2019-03-29T12:00:00Z,all the good girls go to hell,14.0,notExplicit,1450695867,all the good girls go to hell,5.0,1.29,168840,https://music.apple.com/us/album/all-the-good-girls-go-to-hell/1450695723?i=1450695867&uo=4,track
8,1065981054,Billie Eilish,https://music.apple.com/us/artist/billie-eilish/1065981054?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/27/16/b2/2716b250-73c9-19df-d482-fdf20f385af4/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/27/16/b2/2716b250-73c9-19df-d482-fdf20f385af4/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/27/16/b2/2716b250-73c9-19df-d482-fdf20f385af4/source/60x60bb.jpg,,,,dont smile at me,notExplicit,1440898929.0,dont smile at me,8.99,https://music.apple.com/us/album/bellyache/1440898929?i=1440899447&uo=4,,USA,USD,1.0,1.0,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/4a/ff/f8/4afff8af-3b60-f1a3-0425-17e74db3a94d/mzaf_7607388181614404148.plus.aac.p.m4a,Alternative,2017-02-24T12:00:00Z,bellyache,9.0,notExplicit,1440899447,bellyache,6.0,1.29,179172,https://music.apple.com/us/album/bellyache/1440898929?i=1440899447&uo=4,track
9,1065981054,Billie Eilish,https://music.apple.com/us/artist/billie-eilish/1065981054?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/60x60bb.jpg,,,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",notExplicit,1450695723.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",9.99,https://music.apple.com/us/album/my-strange-addiction/1450695723?i=1450695877&uo=4,,USA,USD,1.0,1.0,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/44/41/a2/4441a250-a483-8a16-217b-c5387f168737/mzaf_4451364313432367324.plus.aac.p.m4a,Alternative,2019-03-29T12:00:00Z,my strange addiction,14.0,notExplicit,1450695877,my strange addiction,9.0,1.29,179884,https://music.apple.com/us/album/my-strange-addiction/1450695723?i=1450695877&uo=4,track
10,1065981054,Billie Eilish,https://music.apple.com/us/artist/billie-eilish/1065981054?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/27/16/b2/2716b250-73c9-19df-d482-fdf20f385af4/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/27/16/b2/2716b250-73c9-19df-d482-fdf20f385af4/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/27/16/b2/2716b250-73c9-19df-d482-fdf20f385af4/source/60x60bb.jpg,,,,dont smile at me,notExplicit,1440898929.0,dont smile at me,8.99,https://music.apple.com/us/album/idontwannabeyouanymore/1440898929?i=1440899127&uo=4,,USA,USD,1.0,1.0,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/d4/4d/e7/d44de780-43f0-f1bc-f9b7-1eb1c49d097e/mzaf_1936824350939226649.plus.aac.p.m4a,Alternative,2017-07-20T12:00:00Z,idontwannabeyouanymore,9.0,notExplicit,1440899127,idontwannabeyouanymore,2.0,1.29,203569,https://music.apple.com/us/album/idontwannabeyouanymore/1440898929?i=1440899127&uo=4,track
11,1065981054,Billie Eilish,https://music.apple.com/us/artist/billie-eilish/1065981054?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/60x60bb.jpg,,,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",notExplicit,1450695723.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",9.99,https://music.apple.com/us/album/i-love-you/1450695723?i=1450695895&uo=4,,USA,USD,1.0,1.0,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/46/a9/7b/46a97b66-6926-ef70-96bc-a0cd05aa81d6/mzaf_6266047224680215967.plus.aac.p.m4a,Alternative,2019-03-29T12:00:00Z,i love you,14.0,notExplicit,1450695895,i love you,13.0,1.29,291796,https://music.apple.com/us/album/i-love-you/1450695723?i=1450695895&uo=4,track
12,1065981054,Billie Eilish,https://music.apple.com/us/artist/billie-eilish/1065981054?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/27/16/b2/2716b250-73c9-19df-d482-fdf20f385af4/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/27/16/b2/2716b250-73c9-19df-d482-fdf20f385af4/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/27/16/b2/2716b250-73c9-19df-d482-fdf20f385af4/source/60x60bb.jpg,,,,dont smile at me,notExplicit,1440898929.0,dont smile at me,8.99,https://music.apple.com/us/album/copycat/1440898929?i=1440899117&uo=4,,USA,USD,1.0,1.0,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/1d/4d/8b/1d4d8bb5-3e3b-9570-d02b-fdecdfa63a6f/mzaf_981557151456336588.plus.aac.p.m4a,Alternative,2017-08-11T12:00:00Z,COPYCAT,9.0,notExplicit,1440899117,COPYCAT,1.0,1.29,193357,https://music.apple.com/us/album/copycat/1440898929?i=1440899117&uo=4,track
13,1065981054,Billie Eilish,https://music.apple.com/us/artist/billie-eilish/1065981054?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/60x60bb.jpg,,,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",notExplicit,1450695723.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",9.99,https://music.apple.com/us/album/listen-before-i-go/1450695723?i=1450695888&uo=4,,USA,USD,1.0,1.0,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/5b/4b/b3/5b4bb3d1-13a7-73c3-c8c2-7bc1513ed178/mzaf_5821884569926621641.plus.aac.p.m4a,Alternative,2019-03-29T12:00:00Z,listen before i go,14.0,notExplicit,1450695888,listen before i go,12.0,1.29,242652,https://music.apple.com/us/album/listen-before-i-go/1450695723?i=1450695888&uo=4,track
14,1065981054,Billie Eilish,https://music.apple.com/us/artist/billie-eilish/1065981054?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/4a/eb/ff4aeb7c-7f2d-1d18-d7cc-51c107c70bad/source/60x60bb.jpg,,,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",notExplicit,1450695723.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",9.99,https://music.apple.com/us/album/wish-you-were-gay/1450695723?i=1450695871&uo=4,,USA,USD,1.0,1.0,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/4e/08/1d/4e081d32-aae9-0c29-c8a4-867087678f32/mzaf_2395346651034480984.plus.aac.p.m4a,Alternative,2019-03-04T08:00:00Z,wish you were gay,14.0,notExplicit,1450695871,wish you were gay,6.0,1.29,221543,https://music.apple.com/us/album/wish-you-were-gay/1450695723?i=1450695871&uo=4,track
15,1065981054,Billie Eilish & Vince Staples,https://music.apple.com/us/artist/billie-eilish/1065981054?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/27/16/b2/2716b250-73c9-19df-d482-fdf20f385af4/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/27/16/b2/2716b250-73c9-19df-d482-fdf20f385af4/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/27/16/b2/2716b250-73c9-19df-d482-fdf20f385af4/source/60x60bb.jpg,,Billie Eilish,,dont smile at me,notExplicit,1440898929.0,dont smile at me,8.99,https://music.apple.com/us/album/burn/1440898929?i=1440899628&uo=4,,USA,USD,1.0,1.0,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/2f/09/c7/2f09c73d-eff0-3922-5e70-fe5e476339ca/mzaf_4696759191103328556.plus.aac.p.m4a,Alternative,2017-12-15T12:00:00Z,&burn,9.0,notExplicit,1440899628,&burn,9.0,1.29,179016,https://music.apple.com/us/album/burn/1440898929?i=1440899628&uo=4,track
