,artistId,artistName,artistViewUrl,artworkUrl100,artworkUrl30,artworkUrl60,collectionArtistId,collectionArtistName,collectionCensoredName,collectionExplicitness,collectionId,collectionName,collectionPrice,collectionViewUrl,country,currency,discCount,discNumber,isStreamable,kind,previewUrl,primaryGenreName,releaseDate,trackCensoredName,trackCount,trackExplicitness,trackId,trackName,trackNumber,trackPrice,trackTimeMillis,trackViewUrl,wrapperType
0,514361724,Father John Misty,https://music.apple.com/us/artist/father-john-misty/514361724?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/ef/1a/7d/ef1a7d79-76eb-4d29-d481-3a1c73c3d0d5/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/ef/1a/7d/ef1a7d79-76eb-4d29-d481-3a1c73c3d0d5/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/ef/1a/7d/ef1a7d79-76eb-4d29-d481-3a1c73c3d0d5/source/60x60bb.jpg,,,Fear Fun,notExplicit,669285159,Fear Fun,9.99,https://music.apple.com/us/album/hollywood-forever-cemetery-sings/669285159?i=669285168&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/Music6/v4/d4/b0/b6/d4b0b6a3-d6a8-86b8-82ee-6859819e10f3/mzaf_5506021221436219697.plus.aac.p.m4a,Alternative,2012-04-30T07:00:00Z,Hollywood Forever Cemetery Sings,12,notExplicit,669285168,Hollywood Forever Cemetery Sings,3,0.99,190613,https://music.apple.com/us/album/hollywood-forever-cemetery-sings/669285159?i=669285168&uo=4,track
1,514361724,Father John Misty,https://music.apple.com/us/artist/father-john-misty/514361724?uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music18/v4/da/46/32/da463287-badb-2e60-1cfa-f39e5cb16b52/source/100x100bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music18/v4/da/46/32/da463287-badb-2e60-1cfa-f39e5cb16b52/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music18/v4/da/46/32/da463287-badb-2e60-1cfa-f39e5cb16b52/source/60x60bb.jpg,,,Real Love Baby - Single,notExplicit,1133711544,Real Love Baby - Single,0.99,https://music.apple.com/us/album/real-love-baby/1133711544?i=1133711685&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview18/v4/c9/0d/ad/c90dadd6-cf42-7e63-37e2-b71a733fb443/mzaf_367026677456518427.plus.aac.p.m4a,Alternative,2016-07-26T07:00:00Z,Real Love Baby,1,notExplicit,1133711685,Real Love Baby,1,0.99,189293,https://music.apple.com/us/album/real-love-baby/1133711544?i=1133711685&uo=4,track
2,514361724,Father John Misty,https://music.apple.com/us/artist/father-john-misty/514361724?uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/100x100bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/60x60bb.jpg,,,"I Love You, Honeybear",notExplicit,931563362,"I Love You, Honeybear",9.99,https://music.apple.com/us/album/i-love-you-honeybear/931563362?i=931563411&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/Music3/v4/99/ae/61/99ae611d-7cd5-d1cc-c64f-e1bf8aa57b09/mzaf_8763850366878660911.plus.aac.p.m4a,Alternative,2015-02-09T08:00:00Z,"I Love You, Honeybear",11,notExplicit,931563411,"I Love You, Honeybear",1,0.99,278773,https://music.apple.com/us/album/i-love-you-honeybear/931563362?i=931563411&uo=4,track
3,514361724,Father John Misty,https://music.apple.com/us/artist/father-john-misty/514361724?uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/100x100bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/60x60bb.jpg,,,"I Love You, Honeybear",notExplicit,931563362,"I Love You, Honeybear",9.99,https://music.apple.com/us/album/nothing-good-ever-happens-at-the-goddamn-thirsty-crow/931563362?i=931563472&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/Music1/v4/47/c3/e3/47c3e372-cf56-9c90-0fb5-877a7f78a754/mzaf_2968203392442786792.plus.aac.p.m4a,Alternative,2015-02-09T08:00:00Z,Nothing Good Ever Happens At the Goddamn Thirsty Crow,11,notExplicit,931563472,Nothing Good Ever Happens At the Goddamn Thirsty Crow,6,0.99,274467,https://music.apple.com/us/album/nothing-good-ever-happens-at-the-goddamn-thirsty-crow/931563362?i=931563472&uo=4,track
4,514361724,Father John Misty,https://music.apple.com/us/artist/father-john-misty/514361724?uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/100x100bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/60x60bb.jpg,,,"I Love You, Honeybear",notExplicit,931563362,"I Love You, Honeybear",9.99,https://music.apple.com/us/album/i-went-to-the-store-one-day/931563362?i=931563840&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/Music1/v4/43/a2/ef/43a2efea-ce1c-aa62-243b-ee2aea6ec475/mzaf_8752956983126089292.plus.aac.p.m4a,Alternative,2015-02-09T08:00:00Z,I Went To the Store One Day,11,notExplicit,931563840,I Went To the Store One Day,11,0.99,266053,https://music.apple.com/us/album/i-went-to-the-store-one-day/931563362?i=931563840&uo=4,track
5,514361724,Father John Misty,https://music.apple.com/us/artist/father-john-misty/514361724?uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/100x100bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/60x60bb.jpg,,,"I Love You, Honeybear",notExplicit,931563362,"I Love You, Honeybear",9.99,https://music.apple.com/us/album/chateau-lobby-4-in-c-for-two-virgins/931563362?i=931563426&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/Music1/v4/d3/c2/6e/d3c26e97-6ba0-10d3-df70-689c19545c06/mzaf_1165520516035552997.plus.aac.p.m4a,Alternative,2015-02-09T08:00:00Z,Chateau Lobby #4 (in C for Two Virgins),11,notExplicit,931563426,Chateau Lobby #4 (in C for Two Virgins),2,0.99,170827,https://music.apple.com/us/album/chateau-lobby-4-in-c-for-two-virgins/931563362?i=931563426&uo=4,track
6,514361724,Father John Misty,https://music.apple.com/us/artist/father-john-misty/514361724?uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music122/v4/85/7f/f2/857ff2ef-e3c7-c529-8e8a-5f87261e7a3d/source/100x100bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music122/v4/85/7f/f2/857ff2ef-e3c7-c529-8e8a-5f87261e7a3d/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music122/v4/85/7f/f2/857ff2ef-e3c7-c529-8e8a-5f87261e7a3d/source/60x60bb.jpg,,,Pure Comedy,notExplicit,1193788689,Pure Comedy,9.99,https://music.apple.com/us/album/total-entertainment-forever/1193788689?i=1193789267&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview111/v4/1e/5a/4e/1e5a4e78-4ae9-d934-ec4d-be6b43cafd65/mzaf_6495625957980072717.plus.aac.p.m4a,Alternative,2017-03-04T12:00:00Z,Total Entertainment Forever,13,notExplicit,1193789267,Total Entertainment Forever,2,0.99,173893,https://music.apple.com/us/album/total-entertainment-forever/1193788689?i=1193789267&uo=4,track
7,1164655225,SI Istwa & Father John Misty,https://music.apple.com/us/artist/si-istwa/1164655225?uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/36/63/b8/3663b89c-4eec-2ecc-4851-93bfae04a630/source/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/36/63/b8/3663b89c-4eec-2ecc-4851-93bfae04a630/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/36/63/b8/3663b89c-4eec-2ecc-4851-93bfae04a630/source/60x60bb.jpg,36270.0,Various Artists,True Detective (Music from the HBO Series),notExplicit,1440871772,True Detective (Music from the HBO Series),11.99,https://music.apple.com/us/album/the-angry-river/1440871772?i=1440871982&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/93/d5/a0/93d5a0c7-b6ce-53f7-9d7c-db629a9948cf/mzaf_3911476061311732917.plus.aac.p.m4a,Soundtrack,2015-08-14T12:00:00Z,The Angry River,14,notExplicit,1440871982,The Angry River,14,1.29,175240,https://music.apple.com/us/album/the-angry-river/1440871772?i=1440871982&uo=4,track
8,514361724,Father John Misty,https://music.apple.com/us/artist/father-john-misty/514361724?uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/5c/e1/db/5ce1db2d-6b3d-4afe-018b-f4998f3dba77/source/100x100bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/5c/e1/db/5ce1db2d-6b3d-4afe-018b-f4998f3dba77/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/5c/e1/db/5ce1db2d-6b3d-4afe-018b-f4998f3dba77/source/60x60bb.jpg,,,God's Favorite Customer,notExplicit,1364116200,God's Favorite Customer,9.99,https://music.apple.com/us/album/mr-tillman/1364116200?i=1364116323&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/6b/9a/52/6b9a5222-4217-3253-9e49-ff966a1ccfc1/mzaf_553050183537386307.plus.aac.p.m4a,Alternative,2018-02-20T12:00:00Z,Mr. Tillman,10,notExplicit,1364116323,Mr. Tillman,2,1.29,183533,https://music.apple.com/us/album/mr-tillman/1364116200?i=1364116323&uo=4,track
9,514361724,Father John Misty,https://music.apple.com/us/artist/father-john-misty/514361724?uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/100x100bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/60x60bb.jpg,,,"I Love You, Honeybear",notExplicit,931563362,"I Love You, Honeybear",9.99,https://music.apple.com/us/album/holy-s-t/931563362?i=931563827&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/Music3/v4/fc/c3/83/fcc3831f-0714-51e6-854e-63f265f59b3c/mzaf_5970296303559800018.plus.aac.p.m4a,Alternative,2015-02-09T08:00:00Z,Holy S**t,11,notExplicit,931563827,Holy Shit,10,0.99,241333,https://music.apple.com/us/album/holy-s-t/931563362?i=931563827&uo=4,track
10,514361724,Father John Misty,https://music.apple.com/us/artist/father-john-misty/514361724?uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/100x100bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music5/v4/ef/fa/88/effa8845-544d-1770-4962-cf6ce4bb5da5/source/60x60bb.jpg,,,"I Love You, Honeybear",notExplicit,931563362,"I Love You, Honeybear",9.99,https://music.apple.com/us/album/bored-in-the-usa/931563362?i=931563693&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/Music1/v4/37/b3/fe/37b3fe29-fa5a-e45e-6710-34b2b28320ca/mzaf_6851763195397753771.plus.aac.p.m4a,Alternative,2015-02-09T08:00:00Z,Bored In the USA,11,notExplicit,931563693,Bored In the USA,9,0.99,262013,https://music.apple.com/us/album/bored-in-the-usa/931563362?i=931563693&uo=4,track
11,514361724,Father John Misty,https://music.apple.com/us/artist/father-john-misty/514361724?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/ef/1a/7d/ef1a7d79-76eb-4d29-d481-3a1c73c3d0d5/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/ef/1a/7d/ef1a7d79-76eb-4d29-d481-3a1c73c3d0d5/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/ef/1a/7d/ef1a7d79-76eb-4d29-d481-3a1c73c3d0d5/source/60x60bb.jpg,,,Fear Fun,notExplicit,669285159,Fear Fun,9.99,https://music.apple.com/us/album/now-im-learning-to-love-the-war/669285159?i=669285376&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/Music4/v4/42/5b/98/425b9893-8dbc-160f-d10d-48c453a3a82d/mzaf_748954487186121740.plus.aac.p.m4a,Alternative,2012-04-30T07:00:00Z,Now I'm Learning to Love the War,12,notExplicit,669285376,Now I'm Learning to Love the War,10,0.99,256560,https://music.apple.com/us/album/now-im-learning-to-love-the-war/669285159?i=669285376&uo=4,track
12,514361724,Father John Misty,https://music.apple.com/us/artist/father-john-misty/514361724?uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music122/v4/85/7f/f2/857ff2ef-e3c7-c529-8e8a-5f87261e7a3d/source/100x100bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music122/v4/85/7f/f2/857ff2ef-e3c7-c529-8e8a-5f87261e7a3d/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music122/v4/85/7f/f2/857ff2ef-e3c7-c529-8e8a-5f87261e7a3d/source/60x60bb.jpg,,,Pure Comedy,notExplicit,1193788689,Pure Comedy,9.99,https://music.apple.com/us/album/ballad-of-the-dying-man/1193788689?i=1193789269&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/3d/32/6b/3d326baa-a423-4851-5da5-49b4198f5394/mzaf_5695709449670850624.plus.aac.p.m4a,Alternative,2017-02-01T12:00:00Z,Ballad of the Dying Man,13,notExplicit,1193789269,Ballad of the Dying Man,4,0.99,290736,https://music.apple.com/us/album/ballad-of-the-dying-man/1193788689?i=1193789269&uo=4,track
13,514361724,Father John Misty,https://music.apple.com/us/artist/father-john-misty/514361724?uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music4/v4/6e/f8/fb/6ef8fb30-5513-bb33-0a2c-0f5dab9cad9b/source/100x100bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music4/v4/6e/f8/fb/6ef8fb30-5513-bb33-0a2c-0f5dab9cad9b/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music4/v4/6e/f8/fb/6ef8fb30-5513-bb33-0a2c-0f5dab9cad9b/source/60x60bb.jpg,36270.0,Various Artists,"Girls, Vol. 2: All Adventurous Women Do... (Music From the HBO® Original Series)",notExplicit,795414070,"Girls, Vol. 2: All Adventurous Women Do... (Music From the HBO® Original Series)",10.99,https://music.apple.com/us/album/nancy-from-now-on/795414070?i=795414089&uo=4,USA,USD,1,1,False,song,https://audio-ssl.itunes.apple.com/itunes-assets/Music6/v4/85/96/03/859603e2-fecb-4998-dfcd-4fe214a467ce/mzaf_5736337991814701472.plus.aac.p.m4a,Soundtrack,2012-04-30T12:00:00Z,Nancy From Now On,15,notExplicit,795414089,Nancy From Now On,11,-1.0,235027,https://music.apple.com/us/album/nancy-from-now-on/795414070?i=795414089&uo=4,track
14,514361724,Father John Misty,https://music.apple.com/us/artist/father-john-misty/514361724?uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music122/v4/85/7f/f2/857ff2ef-e3c7-c529-8e8a-5f87261e7a3d/source/100x100bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music122/v4/85/7f/f2/857ff2ef-e3c7-c529-8e8a-5f87261e7a3d/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music122/v4/85/7f/f2/857ff2ef-e3c7-c529-8e8a-5f87261e7a3d/source/60x60bb.jpg,,,Pure Comedy,notExplicit,1193788689,Pure Comedy,9.99,https://music.apple.com/us/album/pure-comedy/1193788689?i=1193789011&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview111/v4/89/34/15/89341524-9427-bce8-538b-8fd164c75276/mzaf_6062475319834944001.plus.aac.p.m4a,Alternative,2017-01-23T08:00:00Z,Pure Comedy,13,notExplicit,1193789011,Pure Comedy,1,0.99,383800,https://music.apple.com/us/album/pure-comedy/1193788689?i=1193789011&uo=4,track
15,514361724,Father John Misty,https://music.apple.com/us/artist/father-john-misty/514361724?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/ef/1a/7d/ef1a7d79-76eb-4d29-d481-3a1c73c3d0d5/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/ef/1a/7d/ef1a7d79-76eb-4d29-d481-3a1c73c3d0d5/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/ef/1a/7d/ef1a7d79-76eb-4d29-d481-3a1c73c3d0d5/source/60x60bb.jpg,,,Fear Fun,notExplicit,669285159,Fear Fun,9.99,https://music.apple.com/us/album/nancy-from-now-on/669285159?i=669285167&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/Music4/v4/0f/f9/89/0ff989b0-b4b4-cdc9-1316-5ebf56b272d3/mzaf_529271825906199220.plus.aac.p.m4a,Alternative,2012-04-30T07:00:00Z,Nancy From Now On,12,notExplicit,669285167,Nancy From Now On,2,0.99,234160,https://music.apple.com/us/album/nancy-from-now-on/669285159?i=669285167&uo=4,track
